0.000000000000000000e+00,-8.126700286452225409e+05,-1.364871485090988688e+06,6.905671586866050959e+06,-7.012049160088973622e+03,-2.352848842007482290e+03,-1.287547364435477448e+03,7.099999999999997206e+06,2.000000000000068563e-03,9.827710199999999929e+01,8.999999999999961631e+01,2.000000000000000000e+01,1.000000000000039613e+01,-1.198758641321921954e+06,1.054435786318093073e+06,6.903821384154544212e+06,-1.010706905888859183e+03,7.400520439356565475e+03,-1.303122936075553298e+03
1.000000000000000000e+01,-8.827436901727222139e+05,-1.388323082407363690e+06,6.892409539923004806e+06,-7.002552325486101836e+03,-2.337426862835387510e+03,-1.364837115795280624e+03,7.100000000000000931e+06,2.000000000000099788e-03,9.827710199999999929e+01,8.999999999999980105e+01,2.000000000000000000e+01,1.060703548619297898e+01,-1.208744754695519106e+06,1.128388144100348232e+06,6.890403688025566749e+06,-9.864998414185829461e+02,7.389807831387501210e+03,-1.380391090768389404e+03
2.000000000000000000e+01,-9.527184606145108119e+05,-1.411619150100401836e+06,6.878375357219578698e+06,-6.992271131732324648e+03,-2.321743210466672735e+03,-1.441973066923323586e+03,7.100000000000000000e+06,2.000000000000065527e-03,9.827710199999999929e+01,8.999999999999887734e+01,2.000000000000000000e+01,1.121406624639468141e+01,-1.218488326209334191e+06,1.202229079091269290e+06,6.876214080815864727e+06,-9.621991953093092889e+02,7.378236070108599961e+03,-1.457503703061491251e+03
3.000000000000000000e+01,-1.022586502191527630e+06,-1.434757080281414092e+06,6.863570620215320028e+06,-6.981206756200677773e+03,-2.305799658497921882e+03,-1.518946529448381625e+03,7.100000000000000000e+06,2.000000000000088079e-03,9.827710199999999929e+01,9.000000000000150635e+01,2.000000000000000000e+01,1.182109201356379025e+01,-1.227988439904513536e+06,1.275950005598244257e+06,6.861254161393497139e+06,-9.378089405503123999e+02,7.365806340742856264e+03,-1.534452087250538170e+03
4.000000000000000000e+01,-1.092339989344698144e+06,-1.457734282945562387e+06,6.847996997159575112e+06,-6.969360465489948183e+03,-2.289598010067322775e+03,-1.595748833950634207e+03,7.100000000000005588e+06,2.000000000000546046e-03,9.827710199999999929e+01,9.000000000000760281e+01,2.000000000000000000e+01,1.242811252123587096e+01,-1.237244219595232280e+06,1.349542350294871256e+06,6.845525615388619713e+06,-9.133330586568918079e+02,7.352519931293092668e+03,-1.611227576788514853e+03
5.000000000000000000e+01,-1.161971109626412159e+06,-1.480548186266208533e+06,6.831656242896911688e+06,-6.956733615268034555e+03,-2.273140097641423836e+03,-1.672371330970835061e+03,7.100000000000003725e+06,2.000000000000205173e-03,9.827710199999999929e+01,9.000000000000383693e+01,2.000000000000000000e+01,1.303512750356276761e+01,-1.246254828948744340e+06,1.422997553250185680e+06,6.829030214996919036e+06,-8.887755385569762439e+02,7.338378232882358134e+03,-1.687821525282226730e+03
6.000000000000000000e+01,-1.231472064589900663e+06,-1.503196236886644270e+06,6.814550198660580441e+06,-6.943327650104649365e+03,-2.256427782798420594e+03,-1.748805392016827000e+03,7.099999999996204861e+06,1.999999999758309693e-03,9.827710199999999929e+01,8.999999999868292377e+01,1.999999999999999645e+01,1.364213669662250616e+01,-1.255019471558444435e+06,1.496307068956299918e+06,6.811769818771110848e+06,-8.641403765140566975e+02,7.323382739103166386e+03,-1.764225307505577803e+03
7.000000000000000000e+01,-1.300835070678957039e+06,-1.525675900211653206e+06,6.796680791864054278e+06,-6.929144103292422187e+03,-2.239462956007618232e+03,-1.825042410567516299e+03,7.099999999993133359e+06,1.999999999546427532e-03,9.827710199999999929e+01,8.999999999777399751e+01,2.000000000000000355e+01,1.424913983412352891e+01,-1.263537391012810171e+06,1.569462367356430972e+06,6.793746371410493739e+06,-8.394315750424284488e+02,7.307535046263830736e+03,-1.840430320392362773e+03
8.000000000000000000e+01,-1.370052360112978844e+06,-1.547984660694074584e+06,6.778050035871308297e+06,-6.914184596658622468e+03,-2.222247536406006475e+03,-1.901073803073384170e+03,7.099999999994314276e+06,1.999999999598375561e-03,9.827710199999999929e+01,8.999999999864935774e+01,2.000000000000000000e+01,1.485613665082406243e+01,-1.271807870956089813e+06,1.642454934867795091e+06,6.774961903529265895e+06,-8.146531427325680852e+02,7.290836852845270187e+03,-1.916427984061650932e+03
9.000000000000000000e+01,-1.439116181770170806e+06,-1.570120022119228728e+06,6.758660029757592827e+06,-6.898450840365735530e+03,-2.204783471571206519e+03,-1.976891009954311812e+03,7.099999999993253499e+06,1.999999999540678659e-03,9.827710199999999929e+01,8.999999999788008154e+01,2.000000000000000355e+01,1.546312688700576032e+01,-1.279830235142592341e+06,1.715276275402998319e+06,6.755418531415344216e+06,-7.898090931866317987e+02,7.273289959656307474e+03,-1.992209742784500349e+03
